*******************************************************
9
TimeA,94477,xA,305,yA,0,zA,0,TimeB,94507,xB,2028,yB,869,zB,2049,94537,1758
TimeA,94556,xA,305,yA,0,zA,0,TimeB,94586,xB,2027,yB,869,zB,2047,94616,1770
TimeA,94635,xA,305,yA,15,zA,87,TimeB,94667,xB,2022,yB,840,zB,2045,94697,1758
TimeA,94716,xA,306,yA,0,zA,0,TimeB,94746,xB,2027,yB,870,zB,2048,94776,1752
TimeA,94795,xA,305,yA,0,zA,0,TimeB,94825,xB,2027,yB,868,zB,2048,94856,1769
TimeA,94874,xA,306,yA,0,zA,130,TimeB,94906,xB,2022,yB,783,zB,2043,94937,1792
TimeA,94955,xA,306,yA,0,zA,0,TimeB,94986,xB,2026,yB,869,zB,2048,95016,1748
TimeA,95034,xA,305,yA,0,zA,0,TimeB,95065,xB,2026,yB,869,zB,2048,95095,1766
TimeA,95113,xA,305,yA,0,zA,0,TimeB,95144,xB,2026,yB,812,zB,2043,95174,1788
TimeA,95192,xA,305,yA,20,zA,126,TimeB,95226,xB,2023,yB,872,zB,2049,95256,1741
TimeA,95275,xA,305,yA,0,zA,0,TimeB,95305,xB,2027,yB,869,zB,2048,95335,1763
TimeA,95354,xA,305,yA,0,zA,0,TimeB,95384,xB,2027,yB,869,zB,2048,95414,1772
TimeA,95433,xA,306,yA,24,zA,99,TimeB,95465,xB,2022,yB,876,zB,2045,95495,1770
TimeA,95514,xA,305,yA,0,zA,0,TimeB,95544,xB,2026,yB,869,zB,2048,95574,1761
TimeA,95593,xA,305,yA,0,zA,0,TimeB,95623,xB,2027,yB,869,zB,2049,95653,1771
TimeA,95672,xA,305,yA,0,zA,102,TimeB,95704,xB,2024,yB,776,zB,2044,95734,1787
TimeA,95753,xA,303,yA,0,zA,0,TimeB,95783,xB,2027,yB,870,zB,2048,95813,1739
TimeA,95832,xA,305,yA,0,zA,0,TimeB,95862,xB,2027,yB,870,zB,2048,95892,1762
TimeA,95911,xA,305,yA,0,zA,0,TimeB,95941,xB,2027,yB,869,zB,2042,95971,1780
TimeA,95990,xA,306,yA,23,zA,137,TimeB,96023,xB,2021,yB,875,zB,2049,96054,1739
TimeA,96072,xA,305,yA,0,zA,0,TimeB,96102,xB,2027,yB,869,zB,2047,96133,1761
TimeA,96151,xA,306,yA,0,zA,0,TimeB,96182,xB,2027,yB,869,zB,2048,96212,1771
,,,,,,,,,,,,,,,,,,,96244,241
TimeA,96292,xA,306,yA,19,zA,67,TimeB,96324,xB,2025,yB,871,zB,2047,96354,1547
TimeA,96373,xA,305,yA,0,zA,0,TimeB,96403,xB,2026,yB,868,zB,2049,96433,1664
TimeA,96452,xA,306,yA,0,zA,0,TimeB,96482,xB,2027,yB,868,zB,2049,96512,1716
TimeA,96531,xA,306,yA,0,zA,118,TimeB,96563,xB,2020,yB,791,zB,2040,96593,1743
TimeA,96612,xA,307,yA,0,zA,0,TimeB,96642,xB,2026,yB,870,zB,2048,96672,1711
TimeA,96691,xA,306,yA,0,zA,0,TimeB,96721,xB,2027,yB,868,zB,2047,96751,1743
TimeA,96770,xA,304,yA,0,zA,0,TimeB,96800,xB,2027,yB,793,zB,2042,96830,1748
TimeA,96849,xA,306,yA,12,zA,31,TimeB,96881,xB,2027,yB,870,zB,2049,96911,1732
TimeA,96930,xA,304,yA,0,zA,0,TimeB,96960,xB,2027,yB,869,zB,2049,96990,1754
TimeA,97009,xA,305,yA,0,zA,0,TimeB,97039,xB,2027,yB,868,zB,2046,97069,1765
TimeA,97088,xA,306,yA,19,zA,78,TimeB,97120,xB,2023,yB,796,zB,2044,97151,1760
TimeA,97169,xA,305,yA,0,zA,0,TimeB,97199,xB,2026,yB,868,zB,2048,97230,1756
TimeA,97248,xA,307,yA,0,zA,0,TimeB,97279,xB,2027,yB,868,zB,2048,97309,1769
TimeA,97327,xA,306,yA,0,zA,103,TimeB,97360,xB,2023,yB,796,zB,2048,97390,1792
TimeA,97409,xA,305,yA,15,zA,0,TimeB,97440,xB,2027,yB,869,zB,2047,97470,1732
TimeA,97489,xA,306,yA,0,zA,0,TimeB,97519,xB,2026,yB,868,zB,2048,97549,1759
TimeA,97568,xA,306,yA,0,zA,0,TimeB,97598,xB,2026,yB,787,zB,2042,97628,1767
TimeA,97647,xA,306,yA,21,zA,106,TimeB,97680,xB,2023,yB,876,zB,2049,97710,1734
TimeA,97729,xA,305,yA,0,zA,0,TimeB,97759,xB,2027,yB,868,zB,2048,97789,1764
TimeA,97808,xA,305,yA,0,zA,0,TimeB,97838,xB,2027,yB,869,zB,2049,97868,1774
TimeA,97887,xA,305,yA,24,zA,91,TimeB,97919,xB,2022,yB,791,zB,2044,97949,1752
TimeA,97968,xA,305,yA,0,zA,0,TimeB,97998,xB,2026,yB,868,zB,2049,98028,1766
TimeA,98047,xA,306,yA,0,zA,0,TimeB,98077,xB,2027,yB,868,zB,2048,98107,1775
TimeA,98126,xA,304,yA,0,zA,91,TimeB,98157,xB,2026,yB,792,zB,2043,98187,1779
TimeA,98206,xA,305,yA,22,zA,29,TimeB,98238,xB,2027,yB,870,zB,2048,98269,1737
TimeA,98287,xA,305,yA,0,zA,0,TimeB,98317,xB,2026,yB,869,zB,2050,98348,1762
TimeA,98366,xA,306,yA,0,zA,0,TimeB,98397,xB,2026,yB,792,zB,2043,98427,1782
TimeA,98445,xA,305,yA,10,zA,43,TimeB,98478,xB,2026,yB,871,zB,2048,98508,1739
TimeA,98527,xA,306,yA,0,zA,0,TimeB,98557,xB,2027,yB,868,zB,2047,98587,1763
TimeA,98606,xA,305,yA,0,zA,0,TimeB,98636,xB,2026,yB,868,zB,2048,98666,1773
TimeA,98685,xA,305,yA,17,zA,79,TimeB,98717,xB,2022,yB,879,zB,2042,98747,1749
TimeA,98766,xA,305,yA,0,zA,0,TimeB,98796,xB,2027,yB,869,zB,2048,98826,1756
TimeA,98845,xA,306,yA,0,zA,0,TimeB,98875,xB,2026,yB,868,zB,2049,98905,1771
TimeA,98924,xA,306,yA,0,zA,98,TimeB,98955,xB,2022,yB,795,zB,2043,98985,1786
TimeA,99004,xA,306,yA,0,zA,0,TimeB,99034,xB,2025,yB,869,zB,2049,99064,1729
TimeA,99083,xA,305,yA,0,zA,0,TimeB,99113,xB,2026,yB,868,zB,2048,99143,1759
TimeA,99162,xA,305,yA,0,zA,0,TimeB,99192,xB,2026,yB,869,zB,2044,99222,1761
TimeA,99241,xA,304,yA,21,zA,104,TimeB,99274,xB,2026,yB,872,zB,2048,99304,1735
TimeA,99323,xA,305,yA,0,zA,0,TimeB,99353,xB,2026,yB,877,zB,2049,99383,1762
TimeA,99402,xA,304,yA,0,zA,0,TimeB,99432,xB,2026,yB,869,zB,2048,99463,1773
TimeA,99481,xA,305,yA,0,zA,90,TimeB,99512,xB,2022,yB,771,zB,2046,99543,1743
TimeA,99561,xA,305,yA,0,zA,0,TimeB,99591,xB,2026,yB,870,zB,2048,99622,1753
TimeA,99640,xA,306,yA,0,zA,0,TimeB,99671,xB,2027,yB,869,zB,2047,99701,1769
TimeA,99719,xA,305,yA,0,zA,0,TimeB,99750,xB,2024,yB,793,zB,2041,99780,1776
TimeA,99798,xA,305,yA,22,zA,41,TimeB,99831,xB,2027,yB,870,zB,2047,99861,1734
TimeA,99880,xA,305,yA,0,zA,0,TimeB,99910,xB,2026,yB,868,zB,2049,99940,1758
TimeA,99959,xA,306,yA,0,zA,0,TimeB,99989,xB,2027,yB,868,zB,2045,100019,1767
TimeA,100039,xA,305,yA,20,zA,40,TimeB,100072,xB,2026,yB,871,zB,2048,100103,1732
TimeA,100123,xA,306,yA,0,zA,0,TimeB,100154,xB,2027,yB,868,zB,2048,100185,1754
TimeA,100205,xA,305,yA,0,zA,0,TimeB,100236,xB,2027,yB,869,zB,2049,100267,1767
TimeA,100287,xA,304,yA,24,zA,91,TimeB,100321,xB,2024,yB,791,zB,2044,100352,1742
TimeA,100371,xA,305,yA,0,zA,0,TimeB,100403,xB,2026,yB,868,zB,2048,100434,1762
TimeA,100454,xA,305,yA,0,zA,0,TimeB,100485,xB,2027,yB,867,zB,2048,100516,1770
TimeA,100536,xA,306,yA,11,zA,36,TimeB,100569,xB,2021,yB,779,zB,2042,100600,1769
TimeA,100620,xA,306,yA,0,zA,0,TimeB,100651,xB,2026,yB,868,zB,2048,100682,1741
TimeA,100702,xA,306,yA,0,zA,0,TimeB,100733,xB,2026,yB,868,zB,2048,100765,1760
TimeA,100784,xA,305,yA,0,zA,0,TimeB,100816,xB,2022,yB,788,zB,2040,100847,1766
TimeA,100867,xA,305,yA,0,zA,0,TimeB,100898,xB,2028,yB,869,zB,2050,100929,1721
TimeA,100949,xA,305,yA,0,zA,0,TimeB,100980,xB,2026,yB,869,zB,2048,101011,1753
TimeA,101031,xA,305,yA,0,zA,0,TimeB,101062,xB,2026,yB,792,zB,2044,101093,1762
TimeA,101113,xA,304,yA,3,zA,43,TimeB,101145,xB,2026,yB,872,zB,2049,101176,1732
TimeA,101196,xA,305,yA,0,zA,0,TimeB,101227,xB,2027,yB,869,zB,2048,101259,1755
TimeA,101278,xA,305,yA,0,zA,0,TimeB,101310,xB,2027,yB,868,zB,2049,101341,1767
TimeA,101361,xA,304,yA,15,zA,136,TimeB,101395,xB,2021,yB,792,zB,2049,101426,1724
TimeA,101446,xA,306,yA,0,zA,0,TimeB,101477,xB,2026,yB,869,zB,2048,101508,1754
TimeA,101528,xA,306,yA,0,zA,0,TimeB,101559,xB,2026,yB,869,zB,2047,101590,1766
TimeA,101610,xA,305,yA,20,zA,89,TimeB,101643,xB,2022,yB,877,zB,2046,101675,1739
TimeA,101694,xA,305,yA,0,zA,0,TimeB,101726,xB,2026,yB,869,zB,2049,101757,1757
TimeA,101777,xA,305,yA,0,zA,0,TimeB,101808,xB,2026,yB,868,zB,2048,101839,1768
TimeA,101859,xA,305,yA,18,zA,136,TimeB,101893,xB,2020,yB,876,zB,2046,101924,1795
,,,,,,,,,,,,,,,,,,,101957,240
TimeA,102007,xA,306,yA,0,zA,0,TimeB,102038,xB,2026,yB,870,zB,2048,102069,1530
TimeA,102089,xA,305,yA,0,zA,0,TimeB,102120,xB,2026,yB,868,zB,2048,102151,1655
TimeA,102171,xA,305,yA,0,zA,0,TimeB,102202,xB,2027,yB,869,zB,2048,102233,1710
TimeA,102253,xA,305,yA,14,zA,131,TimeB,102287,xB,2020,yB,792,zB,2042,102319,1733
TimeA,102338,xA,305,yA,0,zA,0,TimeB,102370,xB,2027,yB,869,zB,2047,102401,1720
TimeA,102420,xA,304,yA,0,zA,0,TimeB,102452,xB,2027,yB,868,zB,2049,102483,1744
TimeA,102503,xA,306,yA,0,zA,0,TimeB,102534,xB,2023,yB,777,zB,2042,102565,1751
TimeA,102585,xA,306,yA,2,zA,0,TimeB,102616,xB,2027,yB,870,zB,2046,102647,1719
TimeA,102667,xA,306,yA,0,zA,0,TimeB,102698,xB,2027,yB,868,zB,2047,102729,1751
TimeA,102749,xA,305,yA,0,zA,0,TimeB,102780,xB,2024,yB,798,zB,2043,102812,1763
TimeA,102831,xA,305,yA,25,zA,109,TimeB,102866,xB,2027,yB,870,zB,2049,102897,1726
TimeA,102917,xA,304,yA,0,zA,0,TimeB,102948,xB,2026,yB,869,zB,2049,102979,1749
TimeA,102999,xA,305,yA,0,zA,0,TimeB,103030,xB,2027,yB,868,zB,2048,103061,1763
TimeA,103081,xA,304,yA,10,zA,105,TimeB,103115,xB,2023,yB,854,zB,2047,103146,1731
TimeA,103166,xA,305,yA,0,zA,0,TimeB,103197,xB,2027,yB,870,zB,2047,103229,1753
TimeA,103248,xA,306,yA,0,zA,0,TimeB,103280,xB,2026,yB,869,zB,2049,103311,1764
TimeA,103330,xA,305,yA,2,zA,90,TimeB,103363,xB,2024,yB,777,zB,2045,103394,1764
TimeA,103414,xA,305,yA,0,zA,0,TimeB,103445,xB,2026,yB,868,zB,2048,103476,1751
TimeA,103496,xA,306,yA,0,zA,0,TimeB,103527,xB,2027,yB,867,zB,2048,103558,1763
TimeA,103578,xA,306,yA,1,zA,94,TimeB,103610,xB,2021,yB,828,zB,2040,103641,1763
TimeA,103661,xA,304,yA,0,zA,0,TimeB,103692,xB,2027,yB,869,zB,2048,103724,1724
TimeA,103743,xA,304,yA,0,zA,0,TimeB,103775,xB,2026,yB,867,zB,2049,103806,1753
TimeA,103826,xA,304,yA,0,zA,0,TimeB,103857,xB,2022,yB,794,zB,2041,103888,1775
TimeA,103908,xA,304,yA,0,zA,14,TimeB,103940,xB,2026,yB,871,zB,2050,103971,1727
TimeA,103991,xA,305,yA,0,zA,0,TimeB,104022,xB,2027,yB,868,zB,2048,104053,1755
TimeA,104073,xA,304,yA,0,zA,0,TimeB,104104,xB,2027,yB,869,zB,2044,104135,1767
TimeA,104155,xA,305,yA,2,zA,38,TimeB,104187,xB,2023,yB,877,zB,2048,104219,1729
TimeA,104238,xA,305,yA,0,zA,0,TimeB,104270,xB,2026,yB,868,zB,2047,104301,1753
TimeA,104321,xA,305,yA,0,zA,0,TimeB,104352,xB,2026,yB,867,zB,2048,104383,1765
TimeA,104403,xA,304,yA,27,zA,96,TimeB,104436,xB,2024,yB,790,zB,2043,104467,1758
TimeA,104487,xA,305,yA,0,zA,0,TimeB,104518,xB,2027,yB,868,zB,2048,104549,1755
TimeA,104569,xA,305,yA,0,zA,0,TimeB,104600,xB,2026,yB,868,zB,2048,104632,1766
TimeA,104651,xA,304,yA,12,zA,117,TimeB,104686,xB,2021,yB,789,zB,2042,104717,1768
TimeA,104737,xA,305,yA,0,zA,0,TimeB,104768,xB,2026,yB,869,zB,2048,104799,1757
TimeA,104819,xA,305,yA,0,zA,0,TimeB,104850,xB,2027,yB,868,zB,2048,104881,1770
TimeA,104901,xA,305,yA,0,zA,0,TimeB,104932,xB,2024,yB,782,zB,2041,104963,1765
TimeA,104983,xA,305,yA,2,zA,0,TimeB,105014,xB,2027,yB,869,zB,2049,105045,1735
TimeA,105065,xA,305,yA,0,zA,0,TimeB,105096,xB,2027,yB,869,zB,2048,105128,1761
TimeA,105147,xA,306,yA,0,zA,0,TimeB,105179,xB,2026,yB,789,zB,2044,105210,1761
TimeA,105230,xA,305,yA,15,zA,98,TimeB,105263,xB,2026,yB,870,zB,2048,105294,1732
TimeA,105314,xA,304,yA,0,zA,0,TimeB,105345,xB,2026,yB,868,zB,2049,105376,1752
TimeA,105396,xA,304,yA,0,zA,0,TimeB,105427,xB,2027,yB,869,zB,2050,105458,1766
TimeA,105478,xA,304,yA,12,zA,88,TimeB,105511,xB,2025,yB,877,zB,2048,105543,1721
TimeA,105562,xA,305,yA,0,zA,0,TimeB,105594,xB,2027,yB,868,zB,2048,105625,1755
TimeA,105644,xA,306,yA,0,zA,0,TimeB,105676,xB,2027,yB,868,zB,2048,105707,1766
TimeA,105727,xA,305,yA,14,zA,79,TimeB,105760,xB,2022,yB,777,zB,2046,105791,1761
TimeA,105811,xA,305,yA,0,zA,0,TimeB,105842,xB,2027,yB,869,zB,2049,105873,1755
TimeA,105893,xA,305,yA,0,zA,0,TimeB,105924,xB,2028,yB,868,zB,2047,105955,1768
TimeA,105975,xA,305,yA,9,zA,104,TimeB,106008,xB,2022,yB,783,zB,2039,106040,1767
TimeA,106059,xA,306,yA,0,zA,0,TimeB,106091,xB,2026,yB,870,zB,2049,106122,1735
TimeA,106142,xA,306,yA,0,zA,0,TimeB,106173,xB,2027,yB,869,zB,2048,106204,1757
TimeA,106224,xA,305,yA,0,zA,0,TimeB,106255,xB,2023,yB,809,zB,2042,106286,1772
TimeA,106306,xA,305,yA,0,zA,21,TimeB,106338,xB,2028,yB,871,zB,2049,106369,1741
TimeA,106389,xA,304,yA,0,zA,0,TimeB,106420,xB,2026,yB,867,zB,2049,106452,1760
TimeA,106471,xA,304,yA,0,zA,0,TimeB,106502,xB,2027,yB,867,zB,2042,106534,1769
TimeA,106553,xA,305,yA,4,zA,38,TimeB,106586,xB,2023,yB,875,zB,2048,106617,1728
TimeA,106637,xA,305,yA,0,zA,0,TimeB,106668,xB,2027,yB,869,zB,2049,106699,1759
TimeA,106719,xA,305,yA,0,zA,0,TimeB,106750,xB,2026,yB,868,zB,2048,106781,1770
TimeA,106801,xA,304,yA,28,zA,135,TimeB,106835,xB,2021,yB,788,zB,2043,106866,1762
TimeA,106886,xA,305,yA,0,zA,0,TimeB,106917,xB,2026,yB,868,zB,2049,106949,1756
TimeA,106968,xA,304,yA,0,zA,0,TimeB,107000,xB,2026,yB,869,zB,2047,107031,1766
TimeA,107051,xA,305,yA,11,zA,89,TimeB,107084,xB,2024,yB,789,zB,2044,107115,1779
TimeA,107135,xA,304,yA,0,zA,0,TimeB,107166,xB,2027,yB,868,zB,2048,107197,1750
TimeA,107217,xA,303,yA,0,zA,0,TimeB,107248,xB,2026,yB,868,zB,2048,107279,1767
TimeA,107299,xA,304,yA,0,zA,115,TimeB,107332,xB,2021,yB,782,zB,2045,107364,1769
TimeA,107383,xA,305,yA,0,zA,0,TimeB,107415,xB,2026,yB,869,zB,2048,107446,1740
TimeA,107466,xA,305,yA,0,zA,0,TimeB,107497,xB,2027,yB,869,zB,2048,107528,1761
TimeA,107548,xA,305,yA,0,zA,0,TimeB,107579,xB,2022,yB,789,zB,2046,107610,1769
TimeA,107630,xA,305,yA,3,zA,73,TimeB,107662,xB,2028,yB,870,zB,2048,107693,1714
TimeA,107713,xA,305,yA,0,zA,0,TimeB,107744,xB,2027,yB,868,zB,2047,107775,1748
,,,,,,,,,,,,,,,,,,,107809,240
TimeA,107858,xA,305,yA,0,zA,20,TimeB,107890,xB,2027,yB,869,zB,2049,107921,1545
TimeA,107941,xA,305,yA,0,zA,0,TimeB,107972,xB,2026,yB,869,zB,2048,108003,1665
TimeA,108023,xA,305,yA,0,zA,0,TimeB,108054,xB,2026,yB,868,zB,2048,108085,1714
TimeA,108105,xA,305,yA,16,zA,125,TimeB,108139,xB,2024,yB,771,zB,2043,108171,1734
TimeA,108190,xA,305,yA,0,zA,0,TimeB,108222,xB,2026,yB,869,zB,2048,108253,1734
TimeA,108272,xA,305,yA,0,zA,0,TimeB,108304,xB,2027,yB,869,zB,2048,108335,1751
TimeA,108355,xA,304,yA,0,zA,0,TimeB,108386,xB,2023,yB,794,zB,2044,108417,1768
TimeA,108437,xA,304,yA,25,zA,0,TimeB,108469,xB,2025,yB,870,zB,2048,108500,1720
TimeA,108520,xA,305,yA,0,zA,0,TimeB,108551,xB,2026,yB,869,zB,2049,108582,1747
TimeA,108602,xA,305,yA,0,zA,0,TimeB,108633,xB,2026,yB,790,zB,2042,108665,1761
TimeA,108684,xA,306,yA,9,zA,29,TimeB,108717,xB,2026,yB,872,zB,2050,108748,1715
TimeA,108768,xA,304,yA,0,zA,0,TimeB,108799,xB,2027,yB,869,zB,2048,108830,1751
TimeA,108850,xA,305,yA,0,zA,0,TimeB,108881,xB,2026,yB,870,zB,2050,108912,1763
TimeA,108932,xA,305,yA,1,zA,29,TimeB,108964,xB,2024,yB,790,zB,2049,108995,1718
TimeA,109015,xA,305,yA,0,zA,0,TimeB,109046,xB,2027,yB,868,zB,2049,109077,1749
TimeA,109097,xA,304,yA,0,zA,0,TimeB,109128,xB,2027,yB,868,zB,2048,109160,1762
TimeA,109179,xA,305,yA,2,zA,124,TimeB,109213,xB,2020,yB,779,zB,2044,109244,1762
TimeA,109264,xA,305,yA,0,zA,0,TimeB,109295,xB,2027,yB,868,zB,2049,109326,1747
TimeA,109346,xA,306,yA,0,zA,0,TimeB,109377,xB,2027,yB,869,zB,2049,109408,1763
TimeA,109428,xA,305,yA,0,zA,133,TimeB,109461,xB,2022,yB,873,zB,2046,109492,1785
