*******************************************************

GPSlogger
Writing to GPSLOG61.TXT
Ready!
$GPGGA,190926.439,,,,,0,00,,,M,0.0,M,,0000*5D
#4128
X2,328
Y2,325
Z2,337
Time,312672
X1,504
X2,327
Y2,324
Z2,336
Time,312719
X1,504
X2,326
Y2,324
Z2,336
Time,312765
X1,504
X2,327
Y2,324
Z2,336
Time,312812
X1,503
X2,326
Y2,324
Z2,335
Time,312863
X1,506
X2,339
Y2,336
Z2,348
Time,312906
X1,507
X2,330
Y2,327
Z2,338
Time,312952
X1,504
X2,326
Y2,323
Z2,335
Time,313015
X1,504
X2,327
Y2,324
Z2,336
Time,313058
X1,504
X2,326
Y2,324
Z2,336
Time,313090
X1,504
X2,338
Y2,337
Z2,348
Time,313106
X1,504
X2,327
Y2,325
Z2,336
Time,313152
X1,504
X2,327
Y2,324
Z2,335
~Pressure,-32638
Temperature,13
Altitude,243
Time,314102
X1,503
X2,333
Y2,330
Z2,343
Time,314133
X1,504
X2,326
Y2,324
Z2,336
Time,314175
X1,504
X2,326
Y2,324
Z2,336
Time,314222
X1,504
X2,326
Y2,324
Z2,336
Time,314269
X1,504
X2,326
,504
X2,327
Y2,324
Z2,336
Time,314597
X1,504
X2,327
Y2,324
Z2,335
Time,314643
X1,504
X2,337
Y2,335
Z2,346
Time,314690
X1,508
X2,331
Y2,328
Z2,339
Time,314737
X1,504
X2,327
Y2,324
Z2,335
Time,314784
X1,504
X2,327
Y2,324
Z2,335
Time,314830
X1,504
X2,327
Y2,324
Z2,335
Time,314877
X1,504
X2,327
Y2,324
Z2,336
Time,314947
X1,504
X2,327
Y2,324
Z2,336
Time,314980
X1,504
X2,327
Y2,324
Z2,336
Time,314996
Pressure,-32633
Temperature,13
Altitude,243
Time,315087
X1,505
X2,340
Y2,337
Z2,349
Time,315114
X1,508
X2,335
Y2,330
Z2,341
Time,315161
X1,504
X2,327
Y2,324
Z2,335
Time,315227
X1,504
X2,327
Y2,324
Z2,335
Time,315255
X1,504
X2,327
Y2,324
Z2,335
Time,315301
X1,504
X2,327
Y2,324
Z2,335
Time,315348
X1,504
X2,338
Y2,335
Z2,347
Time,315395
X1,504
X2,339
Y2,334
Z2,344
Time,315442
X1,504
X2,327
Y2,324
Z2,336
Time,315489
X1,504
X2,327
Y2,324
Z2,336
Time,315536
X1,504
X2,327
Y2,324
Z2,336
Time,315582
X1,504
X2,327
Y2,324
Z2,336
Time,315629
X1,504
X2,340
Y2,337
Z2,350
Time,315676
X1,505
X2,342
Y2,340
Z2,351
Time,315722
X1,504
X2,327
Y2,324
Z2,335
Time,315769
X1,504
X2,327
Y2,324
Z2,335
Time,315816
X1,504
X2,327
Y2,324
Z2,336
Time,315882
X1,504
X2,340
Y2,337
Z2,350
Time,315922
X1,504
X2,327
Y2,324
Z2,336
Time,315938
X1,504
X2,327
Y2,324
Z2,336
$GPGGA,191452.695,,,,,0,00,,,M,0.0,M,,0000*56
#316007
Time,316018
Pressure,-32640
Temperature,13
Altitude,243
Time,316118
X1,503
X2,330
Y2,328
Z2,340
Time,316144
X1,505
X2,341
Y2,338
Z2,351
Time,316191
X1,504
X2,327
Y2,324
Z2,335
Time,316237
X1,504
X2,327
Y2,324
Z2,336
Time,316284
X1,504
X2,327
ime,316857
X1,504
X2,327
Y2,324
Z2,335
Time,316881
X1,502
X2,335
Y2,333
Z2,345
Time,316902
X1,504
X2,340
Y2,337
Z2,349
Time,316948
X1,504
X2,327
Y2,324
Z2,336
Time,316995
Y2,324
Z2,335
Time,317300
X1,504
X2,327
Y2,324
Z2,336
Time,317345
X1,505
X2,337
Y2,334
Z2,346
Time,317393
X1,504
X2,342
Y2,339
Z2,351
Time,317441
X1,504
X2,327
Y2,324
Z2,335
Time,317488
X1,504
X2,327
Y2,324
Z2,336
Time,317534
X1,504
X2,327
Y2,324
Z2,335
Time,317581
X1,504
X2,327
Y2,324
Z2,335
Time,317628
X1,504
X2,341
Y2,338
Z2,350
Time,317675
X1,505
X2,328
Y2,325
Z2,337
Time,317721
X1,504
X2,327
Y2,324
Z2,335
Time,317768
X1,504
X2,327
Y2,324
Z2,335
Time,317824
X1,504
X2,326
Y2,324
Z2,336
Time,317845
X1,504
X2,340
Y2,337
Z2,349
Time,317885
X1,506
X2,339
Y2,335
Z2,344
Time,317917
X1,504
X2,327
Y2,324
Z2,335
~$GPGGA,191456.695,,,,,0,00,,,M,0.0,M,,0000*52
#318779
Time,318779
Pressure,-32633
Temperature,13
Altitude,243
Time,318871
X1,505
X2,326
Y2,324
Z2,336
Time,318898
X1,504
X2,326
Y2,324
Z2,336
Time,318944
X1,504
X2,327
Y2,324
Z2,336
Time,318991
X1,504
X2,326
Y2,324
Z2,335
Time,319038
X1,504
X2,326
Y2,324
Z2,335
Time,319084
X1,504
X2,326
Y2,324
Z2,336
Time,319131
X1,504
X2,336
Y2,334
Z2,346
Time,319178
X1,504
X2,340
Y2,338
Z2,350
Time,319225
X1,504
X2,326
Y2,324
Z2,336
Time,319271
X1,504
X2,326
Y2,324
Z2,335
Time,319319
X1,504
X2,326
Y2,324
Z2,335
Time,319366
X1,504
X2,326
Y2,324
Z2,336
Time,319412
X1,505
X2,340
Y2,338
Z2,350
Time,319459
X1,504
X2,327
Y2,325
Z2,336
Time,319506
X1,504
X2,326
Y2,324
Z2,335
Time,319552
X1,504
X2,326
Y2,324
Z2,335
Time,319599
X1,504
X2,326
Y2,324
Z2,335
Time,319646
X1,504
X2,327
Y2,324
Z2,335
Time,319710
X1,504
X2,327
Y2,324
Z2,335
Time,319741
X1,504
X2,326
Y2,324
Z2,335
Time,319761
Y2,324
Z2,335
Time,320066
X1,504
X2,327
Y2,324
Z2,336
Time,320129
X1,505
X2,342
Y2,339
Z2,351
Time,320161
X1,503
X2,338
Y2,336
Z2,348
Time,320207
X1,504
X2,327
Y2,325
Z2,336
Time,320252
X1,504
X2,327
Y2,324
Z2,336
Time,320300
X1,504
X2,326
Y2,324
Z2,336
Time,320346
X1,504
X2,326
Y2,324
Z2,336
Time,320393
X1,504
X2,338
Y2,335
Z2,349
Time,320440
X1,504
X2,340
Y2,337
Z2,351
Time,320486
X1,504
X2,327
Y2,323
Z2,336
Time,320533
X1,504
X2,327
Y2,323
Z2,336
Time,320580
X1,504
X2,326
Y2,324
Z2,336
Time,320640
X1,503
X2,330
Y2,333
Z2,345
Time,320684
X1,504
X2,326
Y2,324
Z2,336
Time,320700
X1,504
X2,326
Y2,324
Z2,336
$GPGGA,191457.695,,,,,0,00,,,M,0.0,M,,0000*53
#320772
Time,320783
Pressure,-32637
Temperature,13
Altitude,243
Time,320882
X1,504
X2,337
Y2,335
Z2,347
Time,320909
X1,505
X2,339
Y2,337
Z2,349
Time,320955
X1,504
X2,326
Y2,325
Z2,336
Time,321002
X1,504
X2,326
Y2,324
Z2,336
Time,321049
X1,504
X2,326
Y2,324
Z2,336
Time,321095
X1,504
X2,326
Y2,324
Z2,336
Time,321142
X1,504
X2,337
Y2,335
Z2,346
Time,321189
X1,504
X2,337
Y2,333
Z2,343
Time,321235
X1,504
X2,326
Y2,324
Z2,336
Time,321283
X1,504
X2,327
Y2,324
Z2,336
Time,321330
X1ime,321625
X1,504
X2,327
Y2,324
Z2,336
Time,321650
X1,504
X2,337
Y2,334
Z2,347
Time,321669
X1,505
X2,341
Y2,337
Z2,350
Time,321716
X1,504
X2,327
Y2,323
Z2,336
Time,321762
Pressure,-32636
Temperature,13
Altitude,243
Time,321858
X1,504
X2,339
Y2,335
Z2,348
Time,321880
X1,505
X2,328
Y2,324
Z2,336
Time,321927
X1,504
X2,327
Y2,323
Z2,336
Time,321974
X1,504
X2,327
Y2,324
Z2,336
Time,322020
X1,504
X2,327
Y2,324
Z2,336
Time,322067
X1,504
X2,327
Y2,324
Z2,336
Time,322114
X1,504
X2,340
Y2,336
Z2,348
Time,322160
X1,504
X2,338
Y2,333
Z2,344
Time,322207
X1,504
X2,328
Y2,324
Z2,336
Time,322254
X1,504
X2,328
Y2,324
Z2,336
Time,322301
X1,504
X2,327
Y2,324
Z2,336
Time,322348
X1,504
X2,327
Y2,324
Z2,336
Time,322395
X1,504
X2,339
Y2,336
Z2,349
Time,322442
X1,505
X2,342
Y2,339
Z2,352
Time,322488
X1,504
X2,326
Y2,324
Z2,336
Time,322552
X1,503
X2,326
Y2,325
Z2,336
Time,322595
X1,504
X2,326
Y2,324
Z2,336
Time,322612
X1,504
X2,337
Y2,335
Z2,347
Time,322640
X1,504
X2,341
Y2,339
Z2,350
Time,322688
X1,504
X2,326
Y2,324
Z2,336
~$GPGGA,191501.695,,,,,0,00,,,M,0.0,M,,0000*51
#323545
Time,323546
Pressure,-32635
Temperature,13
Altitude,243
Time,323637
X1,504
X2,326
Y2,324
Z2,336
Time,323673
X1,504
X2,326
Y2,324
Z2,336
Time,323709
X1,504
X2,326
Y2,324
Z2,336
Time,323757
X1,504
X2,326
Y2,324
Z2,336
Time,323804
X1,504
X2,326
Y2,324
Z2,336
Time,323851
X1,504
X2,327
Y2,324
Z2,336
Time,323897
X1,504
X2,336
Y2,333
Z2,346
Time,323944
X1,504
X2,341
Y2,339
Z2,352
Time,323991
X1,504
X2,326
Y2,325
Z2,337
Time,324037
X1,504
X2,327
Y2,324
Z2,336
Time,324084
X1,504
X2,327
Y2,324
Z2,336
Time,324131
X1,504
X2,327
Y2,324
Z2,336
Time,324183
X1,506
X2,341
Y2,338
Z2,351
Time,324225
X1,504
X2,343
Y2,341
Z2,354
Time,324272
X1,504
X2,326
Y2,324
Z2,337
Time,324319
X1,504
X2,326
Y2,324
Z2,336
Time,324365
X1,504
X2,326
Y2,324
Z2,336
Time,324412
X1,504
X2,326
Y2,324
Z2,336
Time,324477
X1,504
X2,326
Y2,324
Z2,336
Time,324509
X1,504
X2,326
Y2,324
Z2,336
Time,324526
Pressure,-32645
Temperature,13
Altitude,243
Time,324617
X1,504
X2,327
Y2,325
Z2,337
Time,324643
X1,504
X2,343
Y2,340
Z2,353
Time,324690
X1,504
X2,326
Y2,324
Z2,335
Time,324737
X1,504
X2,327
Y2,323
Z2,335
Time,324784
X1,504
X2,327
Y2,324
Z2,336
Time,324831
X1,504
X2,328
Y2,323
Z2,336
Time,324878
X1,505
X2,341
Y2,337
Z2,350
Time,324924
X1,504
X2,343
Y2,339
Z2,353
Time,324986
X1,504
X2,327
Y2,324
Z2,337
Time,325018
X1,504
X2,328
Y2,324
Z2,337
Time,325064
X1,504
X2,328
Y2,324
Z2,336
Time,325111
X1,504
X2,328
Y2,323
Z2,337
Time,325158
X1,505
X2,340
Y2,336
Z2,350
Time,325204
X1,505
X2,344
Y2,340
Z2,353
Time,325257
X1,504
X2,328
Y2,324
Z2,337
Time,325299
X1,504
X2,328
Y2,323
Z2,337
Time,325346
X1,504
X2,328
Y2,323
Z2,337
Time,325392
X1,504
X2,328
Y2,323
Z2,337
Time,325452
X1,504
X2,328
Y2,323
Z2,337
Time,325478
X1,504
X2,327
Y2,323
Z2,337
$GPGGA,191502.695,,,,,0,00,,,M,0.0,M,,0000*52
#325534
Time,325545
Pressure,-32636
Temperature,13
Altitude,243
Time,325645
X1,504
X2,340
Y2,336
Z2,350
Time,325671
X1,505
X2,343
Y2,339
Z2,353
Time,325718
X1,504
X2,327
Y2,323
Z2,336
Time,325765
X1,504
X2,327
Y2,323
Z2,337
Time,325812
X1,504
X2,328
Y2,323
Z2,337
Time,325858
X1,504
X2,327
Y2,323
Z2,336
Time,325905
X1,504
X2,340
Y2,336
Z2,349
Time,325952
X1,505
X2,343
Y2,338
Z2,352
Time,325999
X1,504
X2,327
Y2,324
Z2,336
Time,326045
X1,504
X2,327
Y2,323
Z2,336
Time,326092
X1,504
X2,327
Y2,324
Z2,336
Time,326139
X1,504
X2,327
Y2,324
Z2,336
Time,326185
X1,504
X2,340
Y2,337
Z2,350
Time,326233
X1,504
X2,345
Y2,342
Z2,354
Time,326280
X1,504
X2,327
Y2,324
Z2,336
Time,326342
X1,504
X2,327
Y2,324
Z2,336
Time,326392
X1,504
X2,327
Y2,324
Z2,336
Time,326419
X1,504
X2,341
Y2,337
Z2,350
Time,326435
X1,504
X2,342
Y2,338
Z2,351
Time,326478
X1,504
X2,327
Y2,324
Z2,337
Time,326525
Pressure,-32638
Temperature,13
Altitude,243
Time,326617
X1,503
X2,338
Y2,335
Z2,348
Time,326643
X1,505
X2,343
Y2,340
Z2,353
Time,326690
X1,504
X2,327
Y2,324
Z2,336
Time,326736
X1,504
X2,327
Y2,324
Z2,336
Time,326784
X1,504
X2,327
Y2,323
Z2,336
Time,326831
X1,504
X2,327
Y2,324
Z2,337
Time,326877
X1,504
X2,341
Y2,337
Z2,351
Time,326924
X1,504
X2,345
Y2,340
Z2,354
Time,326971
X1,504
X2,327
Y2,324
Z2,336
Time,327017
X1,504
X2,327
Y2,323
Z2,337
Time,327064
X1,504
X2,327
Y2,323
Z2,336
Time,327111
X1,504
X2,327
Y2,323
Z2,336
Time,327158
X1,504
X2,342
Y2,338
Z2,351
Time,327204
X1,505
X2,343
Y2,339
Z2,353
Time,327251
X1,504
X2,327
Y2,324
Z2,336
Time,327300
X1,504
X2,327
Y2,324
Z2,336
Time,327356
X1,504
X2,327
Y2,323
Z2,336
Time,327374
X1,506
X2,339
Y2,335
Z2,348
Time,327403
X1,505
X2,338
Y2,335
Z2,349
Time,327450
X1,504
X2,327
Y2,324
Z2,337
~$GPGGA,191506.695,,,,,0,00,,,M,0.0,M,,0000*56
#328330
Time,328331
Pressure,-32643
Temperature,13
Altitude,243
Time,328422
X1,504
X2,327
Y2,324
Z2,337
Time,328449
X1,504
X2,327
Y2,324
Z2,337
Time,328510
X1,504
X2,327
Y2,324
Z2,336
Time,328543
X1,504
X2,327
Y2,324
Z2,337
Time,328589
X1,504
X2,327
Y2,324
Z2,337
Time,328636
X1,504
X2,327
Y2,324
Z2,337
Time,328687
X1,505
X2,342
Y2,338
Z2,351
Time,328729
X1,505
X2,329
Y2,324
Z2,338
Time,328776
X1,504
X2,327
Y2,323
Z2,337
Time,328823
X1,504
X2,327
Y2,323
Z2,337
Time,328869
X1,504
X2,327
Y2,323
Z2,337
Time,328916
X1,504
X2,327
Y2,323
Z2,337
Time,328964
X1,505
X2,342
Y2,338
Z2,351
Time,329011
X1,505
X2,329
Y2,325
Z2,338
Time,329057
X1,504
X2,327
Y2,324
Z2,337
Time,329104
X1,504
X2,327
Y2,323
Z2,337
Time,329151
X1,504
X2,327
Y2,323
Z2,337
Time,329197
X1,504
X2,327
Y2,324
Z2,337
Time,329262
X1,504
X2,327
Y2,324
Z2,337
Time,329284
X1,504
X2,327
Y2,324
Z2,337
Time,329303
Pressure,-32639
Temperature,13
Altitude,243
Time,329394
X1,505
X2,341
Y2,338
Z2,351
Time,329420
X1,504
X2,342
Y2,339
Z2,352
Time,329467
X1,504
X2,327
Y2,324
Z2,337
Time,329513
X1,504
X2,327
Y2,324
Z2,337
Time,329561
X1,504
X2,327
Y2,324
Z2,337
Time,329608
X1,504
X2,327
Y2,324
Z2,337
Time,329654
X1,504
X2,341
Y2,337
Z2,351
Time,329701
X1,506
X2,330
Y2,326
Z2,339
Time,329753
X1,504
X2,327
Y2,324
Z2,337
Time,329810
X1,504
X2,327
Y2,324
Z2,337
Time,329843
X1,504
X2,327
Y2,324
Z2,337
Time,329889
X1,504
X2,327
Y2,323
Z2,337
Time,329935
X1,504
X2,338
Y2,335
Z2,348
Time,330004
X1,504
X2,327
Y2,324
Z2,337
Time,330031
X1,504
X2,327
Y2,324
Z2,337
Time,330077
X1,504
X2,327
Y2,323
Z2,337
Time,330123
X1,504
X2,327
Y2,323
Z2,337
Time,330173
X1,504
X2,335
Y2,331
Z2,345
Time,330223
X1,504
X2,327
Y2,324
Z2,337
Time,330245
X1,504
X2,327
Y2,324
Z2,337
$GPGGA,191507.695,,,,,0,00,,,M,0.0,M,,0000*57
#330310
Time,330321
Pressure,-32636
Temperature,13
Altitude,243
Time,330420
X1,503
X2,337
Y2,334
Z2,348
Time,330446
X1,504
X2,344
Y2,340
Z2,354
Time,330493
X1,504
X2,327
Y2,324
Z2,337
Time,330540
X1,504
X2,327
Y2,324
Z2,337
Time,330587
X1,504
X2,327
Y2,324
Z2,337
Time,330634
X1,504
X2,327
Y2,324
Z2,337
Time,330680
X1,504
X2,340
Y2,336
Z2,350
Time,330727
X1,504
X2,329
Y2,325
Z2,338
Time,330774
X1,504
X2,327
Y2,324
Z2,337
Time,330821
X1,504
X2,327
Y2,324
Z2,337
Time,330868
X1,504
X2,327
Y2,324
Z2,337
Time,330914
X1,504
X2,327
Y2,323
Z2,337
Time,330961
X1,503
X2,339
Y2,335
Z2,349
Time,331009
X1,504
X2,344
Y2,340
Z2,355
Time,331055
X1,504
X2,327
Y2,324
Z2,337
Time,331102
X1,504
X2,327
Y2,324
Z2,337
Time,331169
X1,504
X2,327
Y2,324
Z2,337
Time,331202
X1,509
X2,331
Y2,328
Z2,340
Time,331234
X1,505
X2,345
Y2,341
Z2,355
Time,331254
X1,504
X2,328
Y2,324
Z2,337
Time,331300
Pressure,-32637
Temperature,13
Altitude,243
Time,331397
X1,504
X2,342
Y2,339
Z2,353
Time,331423
X1,504
X2,342
Y2,338
Z2,353
Time,331469
X1,504
X2,327
Y2,323
Z2,337
Time,331516
X1,504
X2,327
Y2,324
Z2,337
Time,331564
X1,504
X2,327
Y2,324
Z2,337
Time,331610
X1,504
X2,327
Y2,324
Z2,337
Time,331657
X1,504
X2,341
Y2,338
Z2,351
Time,331704
X1,506
X2,330
Y2,326
Z2,339
Time,331751
X1,504
X2,328
Y2,324
Z2,338
Time,331797
X1,504
X2,327
Y2,324
Z2,337
Time,331844
X1,504
X2,327
Y2,323
Z2,337
Time,331891
X1,504
X2,327
Y2,323
Z2,337
Time,331938
X1,504
X2,342
Y2,338
Z2,352
Time,331984
X1,505
X2,344
Y2,341
Z2,355
Time,332032
X1,504
X2,327
Y2,324
Z2,337
Time,332095
X1,503
X2,327
Y2,324
Z2,337
Time,332135
X1,504
X2,327
Y2,324
Z2,337
Time,332151
X1,505
X2,340
Y2,337
Z2,351
Time,332181
X1,504
X2,328
Y2,325
Z2,338
Time,332228
X1,504
X2,327
Y2,324
Z2,337
~$GPGGA,191511.695,,,,,0,00,,,M,0.0,M,,0000*50
#333086
Time,333087
Pressure,-32643
Temperature,13
Altitude,243
Time,333184
X1,502
X2,337
Y2,333
Z2,347
Time,333205
X1,504
X2,327
Y2,324
Z2,337
Time,333252
X1,504
X2,327
Y2,324
Z2,337
Time,333298
X1,504
X2,327
Y2,324
Z2,337
Time,333361
X1,504
X2,327
Y2,324
Z2,337
Time,333392
X1,504
X2,327
Y2,324
Z2,337
Time,333440
X1,504
X2,340
Y2,336
Z2,350
Time,333486
X1,504
X2,344
Y2,340
Z2,354
Time,333533
X1,504
X2,328
Y2,324
Z2,337
Time,333580
X1,504
X2,327
Y2,324
Z2,337
Time,333626
X1,504
X2,327
Y2,324
Z2,337
Time,333673
X1,504
X2,327
Y2,323
Z2,337
Time,333720
X1,504
X2,340
Y2,336
Z2,350
Time,333767
X1,504
X2,345
Y2,341
Z2,355
Time,333813
X1,504
X2,327
Y2,324
Z2,337
Time,333860
X1,504
X2,327
Y2,324
Z2,337
Time,333907
X1,504
X2,327
Y2,324
Z2,337
Time,333954
X1,504
X2,327
Y2,324
Z2,337
Time,334024
X1,504
X2,328
Y2,324
Z2,337
Time,334057
X1,504
X2,327
Y2,324
Z2,337
Time,334073
Pressure,-32635
Temperature,13
Altitude,243
Time,334164
X1,505
X2,343
Y2,339
Z2,354
Time,334191
X1,504
X2,328
Y2,324
Z2,338
Time,334238
X1,504
X2,327
Y2,324
Z2,337
Time,334285
X1,504
X2,327
Y2,324
Z2,337
Time,334331
X1,504
X2,327
Y2,324
Z2,337
Time,334379
X1,504
X2,327
Y2,324
Z2,337
Time,334426
X1,505
X2,340
Y2,337
Z2,351
Time,334472
X1,504
X2,344
Y2,336
Z2,348
Time,334519
X1,504
X2,327
Y2,324
Z2,337
Time,334566
X1,504
X2,327
Y2,324
Z2,337
Time,334613
X1,504
X2,327
Y2,324
Z2,337
Time,334673
X1,504
X2,327
Y2,324
Z2,337
Time,334706
X1,504
X2,344
Y2,341
Z2,354
Time,334753
X1,504
X2,345
Y2,342
Z2,355
Time,334799
X1,504
X2,327
Y2,324
Z2,337
Time,334846
X1,504
X2,327
Y2,324
Z2,337
Time,334894
X1,504
X2,327
Y2,324
Z2,337
Time,334958
X1,506
X2,330
Y2,326
Z2,338
Time,334997
X1,504
X2,327
Y2,324
Z2,337
Time,335013
X1,504
X2,327
Y2,324
Z2,337
$GPGGA,191512.695,,,,,0,00,,,M,0.0,M,,0000*53
#335084
Time,335095
Pressure,-32635
Temperature,13
Altitude,243
Time,335194
X1,504
X2,339
Y2,335
Z2,349
Time,335220
X1,505
X2,344
Y2,341
Z2,354
Time,335267
X1,504
X2,328
Y2,324
Z2,337
Time,335314
X1,504
X2,327
Y2,324
Z2,337
Time,335362
X1,504
X2,327
Y2,324
Z2,337
Time,335408
X1,504
X2,327
Y2,324
Z2,337
Time,335455
X1,504
X2,340
Y2,336
Z2,350
Time,335502
X1,505
X2,330
Y2,327
Z2,339
Time,335548
X1,504
X2,327
Y2,324
Z2,337
Time,335595
X1,504
X2,327
Y2,324
Z2,337
Time,335642
X1,504
X2,327
Y2,323
Z2,337
Time,335688
X1,504
X2,327
Y2,324
Z2,337
Time,335735
X1,504
X2,339
Y2,335
Z2,349
Time,335782
X1,504
X2,344
Y2,341
Z2,354
Time,335830
X1,504
X2,327
Y2,324
Z2,337
Time,335876
X1,504
X2,327
Y2,324
Z2,337
Time,335937
X1,504
X2,327
Y2,324
Z2,337
Time,335963
X1,504
X2,328
Y2,324
Z2,337
Time,335997
X1,504
X2,346
Y2,342
Z2,356
Time,336028
X1,504
X2,328
Y2,324
Z2,337
Time,336075
Pressure,-32635
Temperature,13
Altitude,243
Time,336166
X1,503
X2,338
Y2,335
Z2,349
Time,336193
X1,505
X2,344
Y2,340
Z2,354
Time,336239
X1,504
X2,327
Y2,324
Z2,337
Time,336286
X1,504
X2,327
Y2,324
Z2,337
Time,336333
X1,504
X2,327
Y2,324
Z2,336
Time,336379
X1,504
X2,327
Y2,324
Z2,337
Time,336427
X1,504
X2,341
Y2,338
Z2,351
Time,336474
X1,505
X2,330
Y2,326
Z2,339
Time,336521
X1,504
X2,327
Y2,324
Z2,337
Time,336567
X1,504
X2,327
Y2,324
Z2,337
Time,336614
X1,504
X2,327
Y2,324
Z2,337
Time,336661
X1,504
X2,327
Y2,323
Z2,337
Time,336707
X1,504
X2,339
Y2,335
Z2,349
Time,336754
X1,504
X2,345
Y2,341
Z2,355
Time,336801
X1,504
X2,327
Y2,324
Z2,337
Time,336848
X1,504
X2,327
Y2,324
Z2,337
Time,336907
X1,504
X2,327
Y2,324
Z2,337
Time,336932
X1,507
X2,329
Y2,326
Z2,339
Time,336954
X1,504
X2,343
Y2,340
Z2,354
Time,337000
X1,504
X2,328
Y2,324
Z2,337
~$GPGGA,191516.694,,,,,0,00,,,M,0.0,M,,0000*56
#337856
Time,337857
Pressure,-32632
Temperature,13
Altitude,243
Time,337948
X1,504
X2,327
Y2,324
Z2,337
Time,337975
X1,504
X2,327
Y2,324
Z2,337
Time,338022
X1,504
X2,327
Y2,324
Z2,337
Time,338068
X1,504
X2,327
Y2,324
Z2,337
Time,338115
X1,504
X2,327
Y2,324
Z2,337
Time,338177
X1,504
X2,327
Y2,324
Z2,337
Time,338209
X1,504
X2,339
Y2,335
Z2,349
Time,338255
X1,504
X2,327
Y2,324
Z2,337
Time,338302
X1,504
X2,327
Y2,324
Z2,337
Time,338350
X1,504
X2,327
Y2,324
Z2,337
Time,338396
X1,504
X2,327
Y2,324
Z2,337
Time,338443
X1,504
X2,327
Y2,324
Z2,336
Time,338490
X1,504
X2,339
Y2,335
Z2,349
Time,338536
X1,504
X2,345
Y2,341
Z2,355
Time,338583
X1,504
X2,327
Y2,324
Z2,337
Time,338630
X1,504
X2,327
Y2,324
Z2,336
Time,338677
X1,504
X2,327
Y2,324
Z2,336
Time,338728
X1,504
X2,327
Y2,324
Z2,337
Time,338789
X1,504
X2,327
Y2,324
Z2,337
Time,338821
X1,504
X2,327
Y2,324
Z2,337
Time,338837
Pressure,-32644
Temperature,13
Altitude,243
Time,338928
X1,505
X2,343
Y2,340
Z2,354
Time,338955
X1,504
X2,345
Y2,342
Z2,355
Time,339002
X1,504
X2,327
Y2,324
Z2,337
Time,339049
X1,504
X2,327
Y2,324
Z2,337
Time,339095
X1,504
X2,327
Y2,324
Z2,337
Time,339142
X1,504
X2,327
Y2,324
Z2,337
Time,339189
X1,504
X2,340
Y2,338
Z2,351
Time,339235
X1,504
X2,345
Y2,341
Z2,355
Time,339282
X1,504
X2,327
Y2,324
Z2,338
Time,339330
X1,504
X2,327
Y2,324
Z2,337
Time,339377
X1,504
X2,327
Y2,324
Z2,337
Time,339423
X1,504
X2,327
Y2,324
Z2,337
Time,339485
X1,505
X2,346
Y2,342
Z2,356
Time,339517
X1,505
X2,345
Y2,342
Z2,355
Time,339563
X1,504
X2,327
Y2,324
Z2,337
Time,339610
X1,504
X2,327
Y2,324
Z2,337
Time,339657
X1,504
X2,327
Y2,324
Z2,337
Time,339703
X1,504
X2,327
Y2,324
Z2,337
Time,339764
X1,504
X2,327
Y2,324
Z2,337
Time,339791
X1,504
X2,327
Y2,324
Z2,337
$GPGGA,191517.694,,,,,0,00,,,M,0.0,M,,0000*57
#339849
Time,339859
Pressure,-32637
Temperature,13
Altitude,243
Time,339960
X1,502
X2,333
Y2,330
Z2,345
Time,339986
X1,505
X2,344
Y2,341
Z2,355
Time,340033
X1,504
X2,327
Y2,324
Z2,338
Time,340079
X1,504
X2,327
Y2,324
Z2,337
Time,340126
X1,504
X2,327
Y2,324
Z2,337
Time,340173
X1,504
X2,327
Y2,324
Z2,338
Time,340220
X1,504
X2,340
Y2,337
Z2,352
Time,340267
X1,505
X2,343
Y2,341
Z2,355
Time,340320
X1,504
X2,327
Y2,324
Z2,337
Time,340359
X1,504
X2,327
Y2,324
Z2,337
Time,340406
X1,504
X2,327
Y2,324
Z2,337
Time,340453
X1,504
X2,327
Y2,324
Z2,338
Time,340499
X1,504
X2,342
Y2,339
Z2,354
Time,340546
X1,504
X2,346
Y2,343
Z2,357
Time,340593
X1,504
X2,327
Y2,324
Z2,337
Time,340640
X1,504
X2,327
Y2,324
Z2,337
Time,340703
X1,504
X2,327
Y2,324
Z2,337
Time,340728
X1,502
X2,333
Y2,331
Z2,345
Time,340746
X1,506
X2,330
Y2,327
Z2,340
Time,340793
X1,504
X2,328
Y2,325
Z2,338
Time,340840
Pressure,-32640
Temperature,13
Altitude,243
Time,340946
X1,505
X2,344
Y2,341
Z2,356
Time,340963
X1,504
X2,343
Y2,340
Z2,354
Time,341004
X1,504
X2,327
Y2,324
Z2,337
Time,341051
X1,504
X2,327
Y2,324
Z2,337
Time,341098
X1,504
X2,327
Y2,324
Z2,337
Time,341144
X1,504
X2,327
Y2,324
Z2,337
Time,341191
X1,504
X2,344
Y2,340
Z2,354
Time,341238
X1,506
X2,330
Y2,327
Z2,340
Time,341284
X1,504
X2,328
Y2,324
Z2,338
Time,341331
X1,504
X2,327
Y2,324
Z2,337
Time,341383
X1,504
X2,327
Y2,324
Z2,337
Time,341426
X1,504
X2,327
Y2,324
Z2,337
Time,341472
X1,504
X2,341
Y2,338
Z2,352
Time,341519
X1,504
X2,345
Y2,342
Z2,356
Time,341566
X1,504
X2,327
Y2,324
Z2,337
Time,341621
X1,504
X2,327
Y2,324
Z2,337
Time,341671
X1,504
X2,327
Y2,324
Z2,337
Time,341689
X1,504
X2,341
